"altitude","temp.min.to","temp.max.to","altitude.disp","temp.min.disp","est.prob","date","accuracy","l2hit","n.ends","year","l2.ep","acc.ep","wvec","index"
0.8,16.3334429067468,30.8163617785946,53.71822428233,15.7228964782088,0.19415998214626,"2015-06-20",0.965256124721604,0.0199004975124378,69,2015,0,0.947290274684484,0.240308371748462,2
1,16.0011608385299,28.2302902681194,69.7476456688866,14.4625142726297,0.511714104331281,"2015-06-29",0.96807720861173,0,22,2015,0,0.947290274684484,0.549692737508078,2
0.4,15.8755479939227,26.2218045113186,39.3915137047209,16.8515338772242,0.755384313511293,"2015-06-20",0.969265033407572,0,9,2015,0,0.947290274684484,0.0484279327987768,2
0.4,13.9570942612214,30.2061090044997,72.7020064638438,16.2547999396895,0.905608569356767,"2015-07-18",0.946993318485523,0,307,2015,0,0.947290274684484,0.847065977242999,2
1,13.3521107136519,25.3835788704898,34.4691009779986,15.1621806403902,0.0897894924365225,"2015-07-30",0.946696362286563,0.447761194029851,1042,2015,0,0.947290274684484,0.00796356030085959,2
1,15.6102029641139,31.1554479194398,42.5972552963913,15.9502137023143,0.337044362416993,"2015-06-28",0.966146993318486,0.258706467661692,399,2015,0,0.947290274684484,0.223211561366044,2
0.8,12.7439555298371,26.8488423835733,36.9780335824135,16.3631804880961,0.866711276797227,"2015-07-07",0.956495916852264,0.228855721393035,456,2015,0,0.947290274684484,0.0507276650500948,2
0.8,14.7541469792558,29.7168277491058,37.9215756581552,13.1303751032537,0.625084655796735,"2015-07-11",0.939123979213066,0.124378109452736,558,2015,0,0.947290274684484,0.507643058540805,2
0.8,15.5765819687821,29.0553508959213,51.4359505101602,14.7397907506471,0.589628985473563,"2015-07-27",0.936005939123979,0.303482587064677,992,2015,0,0.947290274684484,1.44890890011683,2
0.8,16.1884255741154,31.2047551741057,65.2451378042693,14.8980923678043,0.914144594756888,"2015-06-20",0.965701559020045,0.0149253731343284,75,2015,0,0.947290274684484,0.18709784521415,2
0.8,13.9123015415191,27.9634899010795,52.743162932357,14.4595411402859,0.226554818530192,"2015-06-19",0.965107646622123,0,56,2015,0,0.947290274684484,0.637593357343931,2
0.8,14.9013121667591,29.4174859261719,44.961972636948,16.5146541610945,0.502686387254913,"2015-06-27",0.923236822568671,0.203980099502488,1253,2015,0,0.947290274684484,0.790027751026681,2
1,12.1454562279923,30.4953755930392,38.0740368917545,13.3658036085138,0.342411577626224,"2015-07-13",0.923979213066073,0.407960199004975,1665,2015,0,0.947290274684484,0.0240788776122731,2
1,16.161635562123,28.3250665991764,22.6046602916725,14.2235676604595,0.363900482557028,"2015-07-14",0.965850037119525,0.353233830845771,536,2015,0,0.947290274684484,0.440554924113412,2
0.4,17.7753385164894,30.3378556285389,45.1039977542464,15.9547440768526,0.111709310359313,"2015-07-23",0.967780252412769,0,55,2015,0,0.947290274684484,0.117780053789485,2
0.8,16.6387347755463,27.8838332624384,22.9184806410615,14.2548976060126,0.925997416167198,"2015-08-04",0.952338530066815,0.278606965174129,489,2015,0,0.947290274684484,0.370008880885865,2
1,14.8569312997266,28.0878404994069,70.6309467012012,13.8712206194763,0.102741955585272,"2015-06-29",0.965107646622123,0,63,2015,0,0.947290274684484,0.439406459931875,2
1,14.3315265057987,29.5948445135352,15.3320338412269,15.3689667266695,0.0677411241668223,"2015-08-02",0.948329621380846,0.213930348258706,634,2015,0,0.947290274684484,0.285308312743688,2
1,12.0020336228833,29.6035698585254,75.31862182567,13.9523971332023,0.219001597915957,"2015-06-21",0.95456570155902,0,229,2015,0,0.947290274684484,0.0199682044709282,2
1,14.1675140124453,28.0386575544912,37.0002323094406,15.8743762789046,0.355852489085669,"2015-08-06",0.970007423904974,0,1,2015,0,0.947290274684484,0.703509551843762,2
1,15.1685491239822,29.1570932300039,67.1812629984795,16.2222672487939,0.668728168479686,"2015-06-15",0.962435040831477,0.0597014925373134,174,2015,0,0.947290274684484,0.595355521025789,2
1,15.8370760600648,28.2927850422699,35.1250813837261,15.4709787167033,0.754164075455722,"2015-06-21",0.957832219747587,0,179,2015,0,0.947290274684484,0.976775968145761,2
1,14.3151027981144,30.5074822282568,62.0654571370009,13.384376172696,0.808473628524785,"2015-07-16",0.942984409799555,0.104477611940299,468,2015,0,0.947290274684484,0.168816276318621,2
1,15.0386948907664,29.9088373480238,27.6411725096992,13.182676445894,0.375794353423124,"2015-07-02",0.961098737936154,0.0149253731343284,91,2015,0,0.947290274684484,0.354927500845489,2
1,13.3564613126642,27.6230213142146,50.1749814895768,13.2819726930454,0.793052769878232,"2015-07-12",0.928582034149963,0.0447761194029851,619,2015,0,0.947290274684484,0.145731654942431,2
1,15.0514789822188,29.5019902047321,35.6743904078061,16.5952805532702,0.282611685805838,"2015-07-03",0.953377876763177,0.0199004975124378,276,2015,0,0.947290274684484,0.600465926017116,2
1,13.0256201707225,28.4057260230071,56.77991981699,15.4394551430807,0.489462906837473,"2015-07-12",0.941351150705271,0.00995024875621891,418,2015,0,0.947290274684484,0.335265222189111,2
1,17.4261533711179,29.604655158427,28.6563007109226,15.5333956780191,0.8162334441369,"2015-06-22",0.964513734224202,0,83,2015,0,0.947290274684484,0.186491027865143,2
0.4,14.7256558856497,28.0024783017622,43.4724212757351,13.1955334961906,0.377902178950616,"2015-06-29",0.958723088344469,0,172,2015,0,0.947290274684484,1.53615413735421,2
0.4,15.9985541957149,29.5596661986895,43.6311219649347,15.6168882009505,0.848116974645917,"2015-08-04",0.938530066815145,0.417910447761194,1193,2015,0,0.947290274684484,3.02292066876339,2
1,15.2671788948389,30.6989193541306,26.4919880279874,15.7420490776315,0.301042347216113,"2015-07-22",0.970155902004454,0.00497512437810945,3,2015,0,0.947290274684484,0.365001621798776,2
1,16.0464780945927,29.3851103922769,34.0430405778183,15.3975067792234,0.120713771953344,"2015-08-05",0.968819599109131,0.0248756218905473,39,2015,0,0.947290274684484,0.842844651762321,2
0.8,13.6826296732141,28.8294219098827,115.284102914408,15.201204412338,0.177924473344078,"2015-07-02",0.962731997030438,0,89,2015,0,0.947290274684484,0.105672817372483,2
1,14.9421166314806,27.6750901734934,41.7362533888431,16.2426870233134,0.637819687247386,"2015-06-18",0.964662212323682,0.139303482587065,162,2015,0,0.947290274684484,0.548990144588087,2
1,12.6615701103053,28.8211124471009,63.5544446118574,14.424246858904,0.132926598176916,"2015-07-24",0.960653303637713,0,123,2015,0,0.947290274684484,0.189405329993693,2
0.4,15.3111064705361,29.3305259324406,50.0983969134663,14.9825687301633,0.263778098658312,"2015-06-18",0.960950259836674,0.412935323383085,627,2015,0,0.947290274684484,4.1609728440776,2
1,13.9800846351889,28.9504581071472,69.2950352101307,13.6720148059477,0.445120647888308,"2015-06-17",0.943429844097996,0.0298507462686567,453,2015,0,0.947290274684484,0.438729785221695,2
0.8,16.357887685054,27.4915160572607,45.4883809693632,16.1635664559764,0.558541694155792,"2015-06-15",0.960653303637713,0.0646766169154229,243,2015,0,0.947290274684484,0.337689996199637,2
0.4,15.0710144424979,30.7000953051089,25.579479042277,13.938383122107,0.7482526654056,"2015-07-21",0.937936154417223,0.104477611940299,906,2015,0,0.947290274684484,0.686260041800121,2
0.8,15.3091878800344,29.5630366357168,42.1952462105495,13.8410865430219,0.87797573209771,"2015-07-21",0.958574610244989,0.0597014925373134,214,2015,0,0.947290274684484,0.937496509291943,2
1,14.8983968932439,30.7948391719122,40.1789531571421,12.911159913444,0.759832789893142,"2015-06-28",0.95902004454343,0.213930348258706,571,2015,0,0.947290274684484,0.127613413074535,2
0.8,15.8613605624886,29.0705996303522,61.648306452475,14.3138629221317,0.781954717244864,"2015-07-18",0.961989606533036,0,157,2015,0,0.947290274684484,0.772770001080735,2
0.8,17.0216775231404,27.6424261860599,11.6091646366528,15.7841913422427,0.128589066550435,"2015-07-23",0.965701559020045,0,61,2015,0,0.947290274684484,0.0188868006408681,2
1,15.4491882222724,29.6230740660484,47.8967321462237,16.1305133661789,0.148586840108522,"2015-08-02",0.953823311061618,0.194029850746269,528,2015,0,0.947290274684484,0.683556270649722,2
0.8,17.0718092952065,29.4916953022681,102.959188234563,15.9331615061714,0.112022651916572,"2015-07-12",0.941945063103192,0.00995024875621891,386,2015,0,0.947290274684484,0.0501921750503115,2
0.8,15.1244728527915,28.4542537862816,17.2450175905361,14.5294708242177,0.615300730726492,"2015-06-26",0.956347438752784,0,223,2015,0,0.947290274684484,0.489250598582499,2
0.4,16.6930485113228,30.5034498303329,48.0862810528847,16.3675815389009,0.321509418960541,"2015-07-23",0.966592427616927,0,64,2015,0,0.947290274684484,0.35493047626071,2
1,15.260617580286,28.5064230096375,20.4257872003298,15.3627406657823,0.954901610132591,"2015-08-03",0.9637713437268,0.278606965174129,328,2015,0,0.947290274684484,0.944659943908189,2
1,17.5857638738168,26.8114054805171,65.5951520309686,13.405652070866,0.38939915794198,"2015-07-19",0.970007423904974,0,1,2015,0,0.947290274684484,0.0081193044328782,2
0.8,16.9031737099312,29.3417665759018,3.87047123196836,15.3750125088257,0.74107089571148,"2015-08-01",0.965553080920564,0.0597014925373134,75,2015,0,0.947290274684484,0.000245125475434202,2
1,15.4238663458982,28.1264511199215,33.5709696140364,16.6809339482709,0.870699865951778,"2015-07-25",0.966740905716407,0,37,2015,0,0.947290274684484,0.440853977987272,2
1,13.493454243814,26.4561076555753,58.9764609491362,15.4580168714051,0.929971774222139,"2015-07-15",0.961841128433556,0.00497512437810945,94,2015,0,0.947290274684484,0.0867041631557319,2
0.4,13.2699061821477,28.1703831915073,49.0849184771712,15.9461121450242,0.417668300001374,"2015-06-28",0.94090571640683,0.512437810945274,1207,2015,0,0.947290274684484,1.17261763757099,2
1,13.8633611960987,30.4661061947561,84.4521303699882,13.8737226884461,0.224437334890898,"2015-07-06",0.928878990348924,0.333333333333333,1771,2015,0,0.947290274684484,0.120521189696853,2
0.8,15.006474189205,27.9655917637957,65.1909550372656,16.1282880608356,0.0820034949186716,"2015-06-16",0.968522642910171,0.00497512437810945,27,2015,0,0.947290274684484,0.476939853220086,2
0.4,16.6275518946599,28.9581193163946,27.545727939099,14.9078034735895,0.764073646446015,"2015-08-05",0.966889383815887,0.0298507462686567,50,2015,0,0.947290274684484,1.58236923992435,2
1,14.4847146956672,28.9915094376466,76.7271307789034,14.124451802378,0.555057270929942,"2015-07-30",0.930066815144766,0.427860696517413,1375,2015,0,0.947290274684484,0.586240764399026,2
0.4,14.7483517674918,31.2541736789445,41.9694931415178,15.5663662036903,0.352623565070229,"2015-07-26",0.937787676317743,0.0895522388059701,692,2015,0,0.947290274684484,0.678352985629244,2
0.8,13.5036949674211,27.6374314536102,57.9908842623435,16.0056200729543,0.320509354973819,"2015-06-21",0.958277654046028,0,175,2015,0,0.947290274684484,0.253098890340913,2
1,15.9080275195147,29.502021565902,43.6508488915399,14.6730258067908,0.233609430932081,"2015-07-22",0.970155902004454,0.00497512437810945,3,2015,0,0.947290274684484,1.00642916679343,2
0.8,15.1335263048343,27.1508968825983,43.9944875517342,14.5354071941945,0.4441975038956,"2015-06-18",0.96347438752784,0.258706467661692,310,2015,0,0.947290274684484,0.564561297189111,2
0.8,14.2121469527254,29.3315514906816,42.0068494633738,15.8739365001254,0.468974947264026,"2015-07-07",0.952190051967335,0.288557213930348,576,2015,0,0.947290274684484,1.10264802310718,2
1,17.2309377900511,29.9473756058826,34.2792832708168,15.5636759197475,0.0711626625762122,"2015-08-02",0.957832219747587,0.0895522388059701,341,2015,0,0.947290274684484,0.256159298794789,2
0.8,13.4069005233795,29.068457530752,27.1278389591321,15.797390809191,0.53694084661179,"2015-07-22",0.969561989606533,0.00497512437810945,7,2015,0,0.947290274684484,0.55533333115975,2
1,16.8377574490677,27.6463323499395,34.0398520748831,13.0975055160602,0.212568003267186,"2015-07-31",0.957089829250186,0.00497512437810945,179,2015,0,0.947290274684484,0.0984838918150361,2
1,15.8038818564075,29.6067571156767,69.5673926477214,15.9926991157512,0.0364178475187726,"2015-07-18",0.962583518930958,0,115,2015,0,0.947290274684484,0.604436492575842,2
1,14.3175388389554,28.5826115959696,45.956277357013,13.5924167428364,0.0552754271965693,"2015-08-03",0.960801781737194,0.318407960199005,441,2015,0,0.947290274684484,0.883326793019331,2
0.8,14.3212666859265,28.3608013062675,53.6912195917239,14.526038334709,0.156573501492501,"2015-06-17",0.942835931700074,0.0796019900497512,539,2015,0,0.947290274684484,0.959636517849063,2
0.4,14.4377488619836,29.1071983442602,36.8618402989059,15.8352641843417,0.863701776846845,"2015-07-18",0.947587230883445,0.00497512437810945,322,2015,0,0.947290274684484,4.09072649020685,2
1,16.9305459219976,26.460752943528,47.0932433721226,15.2997209715585,0.331666111060057,"2015-06-27",0.929918337045286,0.149253731343284,933,2015,0,0.947290274684484,0.051691348927813,2
0.8,14.8425829716746,29.7590660488295,32.6900680608792,13.4338899039509,0.970716103872048,"2015-07-23",0.964513734224202,0.00497512437810945,80,2015,0,0.947290274684484,0.807725885068417,2
1,15.3911704282666,28.4030586441761,40.4337811878379,17.911347625627,0.91620127775564,"2015-06-26",0.967483296213808,0,40,2015,0,0.947290274684484,0.0892215544042463,2
0.4,15.3110012370335,30.1235320443042,86.9323272926767,14.5476685297104,0.227785871195814,"2015-07-16",0.939569413511507,0.119402985074627,522,2015,0,0.947290274684484,0.850346681760377,2
0.4,15.0130677139213,27.7133957659747,49.3324918353298,15.7566480166739,0.270133531791611,"2015-06-15",0.942093541202673,0.238805970149254,850,2015,0,0.947290274684484,2.26691574740729,2
1,15.2745730049673,29.482317457936,10.8004084405697,14.1390921615642,0.0568810379282103,"2015-06-26",0.959613956941351,0,174,2015,0,0.947290274684484,0.0882404063571166,2
0.8,16.5479201858212,28.6705847173302,37.8216095408565,15.0691087622057,0.724774072013594,"2015-06-17",0.958574610244989,0.0298507462686567,216,2015,0,0.947290274684484,0.867523134671267,2
1,15.6363258560099,29.4756539111524,40.3202326532852,15.368294580447,0.596713419680819,"2015-07-20",0.969710467706013,0,7,2015,0,0.947290274684484,1.21864292013621,2
0.8,12.5134868857893,30.0203206047215,14.4398743470496,16.3130685588607,0.372634396112409,"2015-07-14",0.962286562731997,0.442786069651741,692,2015,0,0.947290274684484,0.0187716410538797,2
0.4,16.1167676589778,29.1214910141453,40.8191730530553,16.0209526800776,0.273534798627242,"2015-06-23",0.970304380103935,0.00497512437810945,2,2015,0,0.947290274684484,2.15418918290443,2
1,13.3823215582446,29.3254735159623,60.9558054023669,13.7344789954051,0.626720620450875,"2015-07-30",0.921603563474388,0.432835820895522,1778,2015,0,0.947290274684484,0.279586710822879,2
1,13.2168673265989,27.5331915516592,28.399425222996,13.2720344307381,0.0547499171413188,"2015-07-07",0.94536005939124,0.293532338308458,816,2015,0,0.947290274684484,0.131250231837592,2
0.4,14.6929428677338,28.6913101108253,34.3210550814936,14.3091931734698,0.408341921317681,"2015-06-18",0.959762435040831,0.462686567164179,734,2015,0,0.947290274684484,3.87155148328115,2
1,14.1382033972552,28.6104601605322,20.3191707277505,13.9870299664697,0.445396284288685,"2015-07-13",0.928285077951002,0.437810945273632,1542,2015,0,0.947290274684484,0.372335606373131,2
1,15.0460751549239,27.6960403649373,55.8191940543154,14.5700788904664,0.101300231135164,"2015-07-02",0.964810690423163,0.00497512437810945,91,2015,0,0.947290274684484,0.679232464578087,2
0.8,14.6862215291072,29.9080402242929,57.9442080694379,13.7002742007696,0.120933347770643,"2015-07-30",0.923385300668151,0.432835820895522,1726,2015,0,0.947290274684484,0.699764554791257,2
0.8,15.5963802791049,27.67617020224,58.6701728949786,15.5480166324335,0.170010252492418,"2015-07-07",0.947290274684484,0.298507462686567,655,2015,0,0.947290274684484,0.466418606637314,2
1,14.7010691032433,28.1670619716783,54.4595724171506,14.6294035429573,0.818909785966159,"2015-07-14",0.963028953229399,0.402985074626866,661,2015,0,0.947290274684484,0.903102436948772,2
0.8,13.7825778625772,28.2337637274723,65.2800888219861,14.2249433505639,0.0971356175655615,"2015-07-06",0.923830734966592,0.343283582089552,2028,2015,0,0.947290274684484,0.539242157478431,2
0.8,14.4961518524664,27.1522243963791,51.3353688134516,14.8479493372705,0.0133569849671404,"2015-07-13",0.919524870081663,0.432835820895522,1750,2015,0,0.947290274684484,0.702374847426947,2
1,15.4977779529405,28.1277820658179,35.2024184488161,15.1922311059651,0.538690862234284,"2015-08-05",0.965998515219005,0.0398009950248756,71,2015,0,0.947290274684484,1.12044038596338,2
1,13.9428333344614,27.015416625107,81.0498715572256,14.5700893230366,0.0325897659041248,"2015-08-01",0.955308092056422,0.154228855721393,314,2015,0,0.947290274684484,0.182365499178804,2
0.8,15.4058294188243,27.7672436436552,32.9219637878385,13.9955994095835,0.313077947554245,"2015-06-23",0.970007423904974,0.00497512437810945,3,2015,0,0.947290274684484,0.654566593970982,2
1,15.2352231367533,28.3486163895373,46.5971690136857,14.0820402266661,0.313510531246023,"2015-08-04",0.949665924276169,0.298507462686567,630,2015,0,0.947290274684484,0.916883217956818,2
1,15.8002755885467,27.9202427208198,26.6602218528401,15.1993266736594,0.497889998313324,"2015-07-21",0.965256124721604,0.0497512437810945,93,2015,0,0.947290274684484,0.712608600581968,2
0.4,16.6192881317536,27.0754983673075,23.6301382390132,14.4786724256821,0.799832321682456,"2015-06-15",0.952932442464736,0.223880597014925,612,2015,0,0.947290274684484,0.27148230119693,2
1,14.3406144111471,28.6332994139297,41.0529658839792,15.3940343213535,0.411839292901644,"2015-08-02",0.948329621380846,0.213930348258706,634,2015,0,0.947290274684484,1.18125320066694,2
0.4,13.8590440616924,28.9485479812401,36.7441252276599,13.9282031609185,0.593003821982164,"2015-07-02",0.95902004454343,0.0248756218905473,157,2015,0,0.947290274684484,3.010962740979,2
1,17.4977288343557,30.0439406462061,33.2242949608862,15.9675207979975,0.122950672672883,"2015-07-12",0.951744617668894,0.00995024875621891,282,2015,0,0.947290274684484,0.11789200357154,2
0.4,13.4731468464244,29.1112776921706,53.7212401625981,14.2256850983315,0.00517935135364895,"2015-07-14",0.924276169265033,0.557213930348259,2533,2015,0,0.947290274684484,2.98854794361085,2
1,15.824885926577,29.013113526173,33.7055974884958,15.8998327956994,0.0889528574346897,"2015-07-11",0.953526354862658,0.109452736318408,295,2015,0,0.947290274684484,0.843332112297131,2
1,13.7747854963184,30.587999329623,44.1784013702728,15.9923308498528,0.82342964220156,"2015-07-13",0.942390497401633,0.373134328358209,1123,2015,0,0.947290274684484,0.353284789532444,2
0.4,15.0342955582243,28.0890339597069,54.3306714437199,13.0308499265471,0.927365724298161,"2015-08-05",0.946696362286563,0.0945273631840796,472,2015,0,0.947290274684484,1.67787508023557,2
1,15.4558683729491,28.9438836484071,64.7985841535852,15.2715802544503,0.371859652117368,"2015-07-22",0.969858945805494,0.00497512437810945,7,2015,0,0.947290274684484,0.823578693783031,2
1,17.9545487413561,28.8907390139958,51.3984654657414,13.8979619154574,0.724567992403474,"2015-08-04",0.963177431328879,0.0796019900497512,145,2015,0,0.947290274684484,0.0679077062227031,2
0.8,15.964434940507,28.6194021740094,45.1978873637198,15.2062702413645,0.0855850716854782,"2015-07-14",0.964216778025241,0.482587064676617,727,2015,0,0.947290274684484,1.09710399393396,2
1,14.7068934300617,30.1689971806802,22.5930515101564,16.5816038785144,0.00101808021328427,"2015-07-15",0.969116555308092,0.00497512437810945,14,2015,0,0.947290274684484,0.437350670069679,2
1,15.1298458204702,31.4194059945874,83.12775216799,16.0033577172674,0.104463607586124,"2015-07-27",0.938381588715664,0.238805970149254,719,2015,0,0.947290274684484,0.0626160664173312,2
1,15.8464281457909,31.2156340523199,25.7621352675393,14.0161824807546,0.968123348072887,"2015-07-27",0.942538975501114,0.218905472636816,756,2015,0,0.947290274684484,0.188089788698153,2
0.4,17.4365829469741,30.16852633403,39.5053724034388,15.3873072028702,0.154147879226983,"2015-07-02",0.968671121009651,0,12,2015,0,0.947290274684484,0.385268938982602,2
1,16.2566513294856,29.7425366260442,69.0017218683748,16.3210183393568,0.7426643062537,"2015-07-20",0.969858945805494,0,4,2015,0,0.947290274684484,0.284892963123918,2
1,14.2684520531916,29.5553471143331,67.2361146390555,13.3440913468738,0.723541717876465,"2015-07-27",0.934966592427617,0.318407960199005,1073,2015,0,0.947290274684484,0.275087801486056,2
1,15.6564334583222,29.1146130482444,44.7655620699486,13.7530869490981,0.466576573838796,"2015-07-31",0.94981440237565,0.00995024875621891,278,2015,0,0.947290274684484,0.863478230376257,2
0.8,13.8663456478485,28.9829372444122,45.0476090699112,13.8582953860102,0.976302488191009,"2015-07-16",0.94075723830735,0.109452736318408,554,2015,0,0.947290274684484,1.07764383204258,2
1,13.7270080731894,28.6855156594808,45.5767501870516,14.4153288767664,0.684282126498596,"2015-06-20",0.957238307349666,0.0746268656716418,244,2015,0,0.947290274684484,0.814699813524577,2
1,14.5779287197586,29.693276654915,29.6691309853513,13.9483258012475,0.7227912131065,"2015-07-03",0.945063103192279,0.0646766169154229,423,2015,0,0.947290274684484,0.754769420160863,2
1,16.4430029419846,27.9509074907006,64.0293856658581,14.3834511840503,0.895760813041107,"2017-07-29",0.878501916838691,0.13216957605985,642,2017,0.113154613466334,0.84444116779711,0.359456193917525,2
0.8,15.1985413114879,30.4376785846688,32.9106414154801,16.4839180954908,0.918997333421924,"2017-06-23",0.866116189914479,0.0785536159600998,580,2017,0.113154613466334,0.84444116779711,0.485563577740226,2
1,15.3455579568716,28.7318419509426,35.5367682135006,16.0916244960561,0.654613920878731,"2017-07-13",0.836921262164553,0.138403990024938,1669,2017,0.113154613466334,0.84444116779711,0.958943161314607,2
0.4,14.234286895582,28.6371456049471,67.7355429647658,14.5126358128079,0.89503113211587,"2017-07-01",0.846358006487762,0.0897755610972569,1142,2017,0.113154613466334,0.84444116779711,3.36073740097637,2
1,15.255670471437,28.1743890023908,46.668242093519,15.3454437641165,0.558441118772282,"2017-08-05",0.882925390740195,0.251870324189526,1301,2017,0.113154613466334,0.84444116779711,1.16773330672815,2
1,14.9265504127645,28.350836352191,59.2796181302777,16.8393143540726,0.803465242992841,"2017-07-05",0.84444116779711,0.245635910224439,2263,2017,0.113154613466334,0.84444116779711,0.35366201468001,2
1,14.8131551892166,28.0980781176548,33.7495948876656,14.1135156388336,0.411017757664187,"2017-06-19",0.861987614273076,0.376558603491272,3281,2017,0.113154613466334,0.84444116779711,0.842839626309689,2
1,16.5447715059755,28.6715632311843,69.6433129191342,16.074821604109,0.511302085520669,"2017-07-08",0.860660572102625,0.190773067331671,1231,2017,0.113154613466334,0.84444116779711,0.36930412013224,2
1,16.0697341556169,28.1365008660873,42.7531820723354,13.3927621088201,0.76745095990669,"2017-07-17",0.850634031259216,0.448877805486284,3616,2017,0.113154613466334,0.84444116779711,0.420652083076278,2
0.8,14.7516938635352,28.8986372769995,59.518176986051,13.6779187148854,0.582254583760188,"2017-06-23",0.857564140371572,0.219451371571072,1603,2017,0.113154613466334,0.84444116779711,0.812235052073499,2
0.8,17.6508423457479,27.8301748973602,54.778137066776,14.5162792186731,0.387923325496673,"2017-08-03",0.867443232084931,0.195760598503741,1386,2017,0.113154613466334,0.84444116779711,0.109480005332506,2
0.4,16.0021576211281,28.7298253082681,108.383049860722,16.3123374478769,0.444816855584964,"2017-08-04",0.837805956944854,0.317955112219451,4602,2017,0.113154613466334,0.84444116779711,0.161756505535828,2
1,15.4613032847128,28.7833688371006,57.6377729954284,14.8201020514627,0.2378819282499,"2017-07-09",0.862429961663226,0.0586034912718204,724,2017,0.113154613466334,0.84444116779711,0.900630051543749,2
0.4,14.1778633910229,30.1682985416647,42.3889488127069,15.567233541303,0.130633626714537,"2017-06-22",0.836036567384252,0.109725685785536,1200,2017,0.113154613466334,0.84444116779711,2.43355244889161,2
0.8,14.7048446800307,26.732756089833,63.1829954841936,15.0841908555488,0.973095595875144,"2017-06-23",0.865231495134179,0.193266832917706,1377,2017,0.113154613466334,0.84444116779711,0.346245935261096,2
0.4,14.777071020671,29.1011372377316,47.2946983154107,17.3128152185736,0.858214269544773,"2017-07-14",0.850486582129165,0.42643391521197,3238,2017,0.113154613466334,0.84444116779711,0.699101585531444,2
1,17.4865754187029,29.7216643264759,23.1431803210927,13.8552568747855,0.12793990006205,"2017-07-10",0.881745797699794,0.108478802992519,509,2017,0.113154613466334,0.84444116779711,0.0965521189068696,2
1,14.8287921431998,28.8849288797053,31.9198641484377,14.2933488286016,0.855573066801742,"2017-07-27",0.864936596874078,0.115960099750623,893,2017,0.113154613466334,0.84444116779711,1.19811154625042,2
1,15.3978934933795,28.573085510555,44.6674670457139,14.1755223573977,0.96883538869833,"2017-06-20",0.869802418165733,0.0773067331670823,737,2017,0.113154613466334,0.84444116779711,1.49616961496579,2
1,14.7418192977254,28.1734097273528,56.2604662023148,13.9759404763758,0.880159375807549,"2017-07-24",0.838395753465055,0.315461346633416,2622,2017,0.113154613466334,0.84444116779711,0.65529913057217,2
0.8,15.1659370355903,30.0358448969926,18.9572761320114,14.5822160539989,0.84416126551638,"2017-07-02",0.849012090828664,0.0685785536159601,966,2017,0.113154613466334,0.84444116779711,0.403836900332215,2
0.8,14.5990487696578,29.0618037284486,29.2549152827297,14.356886032631,0.323755839457787,"2017-07-29",0.849306989088764,0.224438902743142,1587,2017,0.113154613466334,0.84444116779711,1.13893070994616,2
0.4,15.4350189475475,29.2443952678164,47.4419945883734,16.2441348790711,0.928263063625256,"2017-07-30",0.840312592155706,0.508728179551122,3789,2017,0.113154613466334,0.84444116779711,3.38810931666035,2
1,12.2650174804776,29.6138976335997,38.9716439904949,15.004896393551,0.320000415195778,"2017-07-07",0.843703922146859,0.387780548628429,3159,2017,0.113154613466334,0.84444116779711,0.120272750064954,2
1,15.1621499887195,29.1177056090241,52.1501297751853,14.9760921835577,0.485217904981691,"2017-06-22",0.859038631672073,0.0723192019950125,667,2017,0.113154613466334,0.84444116779711,1.29974274118513,2
0.8,15.364446252352,30.9834700671967,71.3376097387312,13.9981756512254,0.298842790035483,"2017-06-17",0.851666175169567,0.159600997506234,1377,2017,0.113154613466334,0.84444116779711,0.214771460701717,2
1,15.0145388700272,27.2869945463592,38.8617465228294,14.5216045336656,0.461429634598324,"2017-08-01",0.842524329106458,0.391521197007481,3305,2017,0.113154613466334,0.84444116779711,0.553572866010287,2
0.8,17.4096921380156,30.4753820521572,44.5103134181298,14.564922971133,0.921375096055637,"2017-06-18",0.879534060749042,0.254364089775561,1899,2017,0.113154613466334,0.84444116779711,0.152120239149857,2
1,15.5597172844794,29.4597051376237,69.7197988780919,14.2516925010058,0.612938522254619,"2017-07-06",0.840607490415807,0.13216957605985,1564,2017,0.113154613466334,0.84444116779711,0.660852717783861,2
0.8,14.7497660005067,29.6281153301632,56.4957636017853,15.1550249060294,0.970329225789158,"2017-07-27",0.864641698613978,0.138403990024938,1051,2017,0.113154613466334,0.84444116779711,1.49352158789212,2
1,15.1842576864136,29.555905100651,25.9365704231362,13.3559986053161,0.835522528287719,"2017-08-05",0.873783544677086,0.22069825436409,1347,2017,0.113154613466334,0.84444116779711,0.392584197475346,2
1,15.1025191327207,28.6352098072475,37.7460416944037,15.4353922381605,0.210564560441137,"2017-06-22",0.860365673842524,0.0735660847880299,626,2017,0.113154613466334,0.84444116779711,1.14027012199913,2
0.8,15.8056008051074,29.0976572907875,94.3207051645082,13.6437057571611,0.547992445659923,"2017-06-18",0.840902388675907,0.312967581047382,3175,2017,0.113154613466334,0.84444116779711,0.257137828069883,2
1,14.9805968709348,27.9436730751025,14.901779655521,17.0725975116937,0.690659544679583,"2017-06-29",0.871276909466234,0.155860349127182,937,2017,0.113154613466334,0.84444116779711,0.0489839111104499,2
0.8,15.8471048036141,29.6412235447284,48.7780887194064,13.9642155908755,0.884323620232217,"2017-06-18",0.842229430846358,0.312967581047382,3175,2017,0.113154613466334,0.84444116779711,0.785828792320942,2
